GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JabRef,org.jabref.logic.importer.fileformat.mods,CopyInformationDefinition,76,0,12,0,22,0,15,0,9,0
JabRef,org.jabref.logic.importer.fileformat.mods,RelatedItemDefinition,99,18,2,2,42,6,28,4,27,3
JabRef,org.jabref.logic.importer.fileformat.mods,PartDefinition,63,14,0,2,27,4,18,3,18,2
JabRef,org.jabref.logic.importer.fileformat.mods,TargetAudienceDefinition,17,0,0,0,7,0,5,0,5,0
JabRef,org.jabref.logic.importer.fileformat.mods,ExtensionDefinition,18,3,2,0,6,1,4,1,3,1
JabRef,org.jabref.logic.importer.fileformat.mods,IdentifierDefinition,33,10,2,0,14,4,9,3,8,3
JabRef,org.jabref.logic.importer.fileformat.mods,GenreDefinition,33,3,2,0,14,1,9,1,8,1
JabRef,org.jabref.logic.importer.fileformat.mods,HierarchicalGeographicDefinition,26,9,1,1,10,3,7,2,6,2
JabRef,org.jabref.logic.importer.fileformat.mods,SubjectNameDefinition,138,0,4,0,57,0,38,0,36,0
JabRef,org.jabref.logic.importer.fileformat.mods,DetailDefinition,7,21,0,2,3,7,2,5,2,4
JabRef,org.jabref.logic.importer.fileformat.mods,HoldingSimpleDefinition,14,0,2,0,4,0,3,0,2,0
JabRef,org.jabref.logic.importer.fileformat.mods,FormDefinition,7,3,0,0,3,1,2,1,2,1
JabRef,org.jabref.logic.importer.fileformat.mods,OriginInfoDefinition,49,14,0,2,21,4,14,3,14,2
JabRef,org.jabref.logic.importer.fileformat.mods,DateDefinition,36,7,2,0,15,3,10,2,9,2
JabRef,org.jabref.logic.importer.fileformat.mods,StringPlusLanguagePlusSupplied,12,3,2,0,5,1,3,1,2,1
JabRef,org.jabref.logic.importer.fileformat.mods,CopyInformationDefinition.Note,78,0,2,0,33,0,22,0,21,0
JabRef,org.jabref.logic.importer.fileformat.mods,RoleTermDefinition,7,3,0,0,3,1,2,1,2,1
JabRef,org.jabref.logic.importer.fileformat.mods,ExtentDefinition,14,24,0,0,6,10,4,7,4,7
JabRef,org.jabref.logic.importer.fileformat.mods,TitleInfoDefinition,183,14,6,2,78,4,51,3,48,2
JabRef,org.jabref.logic.importer.fileformat.mods,LanguageTermDefinition,28,3,0,0,12,1,8,1,8,1
JabRef,org.jabref.logic.importer.fileformat.mods,ReformattingQualityDefinition,31,32,4,0,5,7,4,2,2,2
JabRef,org.jabref.logic.importer.fileformat.mods,HierarchicalPart,35,3,0,0,15,1,10,1,10,1
JabRef,org.jabref.logic.importer.fileformat.mods,LocationDefinition,67,25,2,4,27,7,18,5,17,3
JabRef,org.jabref.logic.importer.fileformat.mods,TypeOfResourceDefinition,50,3,6,0,21,1,13,1,10,1
JabRef,org.jabref.logic.importer.fileformat.mods,NoteDefinition,89,3,2,0,38,1,25,1,24,1
JabRef,org.jabref.logic.importer.fileformat.mods,RegionDefinition,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.mods,NameDefinition,153,29,5,3,65,9,44,5,41,4
JabRef,org.jabref.logic.importer.fileformat.mods,PlaceTermDefinition,24,7,0,0,10,3,7,2,7,2
JabRef,org.jabref.logic.importer.fileformat.mods,AbstractDefinition,101,3,4,0,43,1,28,1,26,1
JabRef,org.jabref.logic.importer.fileformat.mods,RecordInfoDefinition,47,9,1,1,19,3,13,2,12,2
JabRef,org.jabref.logic.importer.fileformat.mods,GeographicCodeDefinition,24,0,0,0,10,0,7,0,7,0
JabRef,org.jabref.logic.importer.fileformat.mods,AlternativeNameDefinition,110,0,4,0,45,0,30,0,28,0
JabRef,org.jabref.logic.importer.fileformat.mods,AreaDefinition,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.mods,ModsDefinition,7,21,0,2,3,7,2,5,2,4
JabRef,org.jabref.logic.importer.fileformat.mods,SubjectDefinition,136,14,4,2,58,4,38,3,36,2
JabRef,org.jabref.logic.importer.fileformat.mods,Text,71,0,2,0,30,0,20,0,19,0
JabRef,org.jabref.logic.importer.fileformat.mods,LanguageDefinition,72,14,4,2,29,4,19,3,17,2
JabRef,org.jabref.logic.importer.fileformat.mods,RoleDefinition,11,3,2,0,3,1,2,1,1,1
JabRef,org.jabref.logic.importer.fileformat.mods,StringPlusLanguage,28,10,0,0,12,4,8,3,8,3
JabRef,org.jabref.logic.importer.fileformat.mods,IssuanceDefinition,5,79,1,3,1,14,1,5,0,4
JabRef,org.jabref.logic.importer.fileformat.mods,SubjectTitleInfoDefinition,138,0,4,0,57,0,38,0,36,0
JabRef,org.jabref.logic.importer.fileformat.mods,ObjectFactory,1706,0,0,0,271,0,168,0,168,0
JabRef,org.jabref.logic.importer.fileformat.mods,PhysicalDescriptionDefinition,53,3,2,0,21,1,14,1,13,1
JabRef,org.jabref.logic.importer.fileformat.mods,ScriptTermDefinition,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.mods,UrlDefinition,35,10,0,0,15,4,10,3,10,3
JabRef,org.jabref.logic.importer.fileformat.mods,CartographicsDefinition,60,0,4,0,22,0,15,0,13,0
JabRef,org.jabref.logic.importer.fileformat.mods,ItemIdentifierDefinition,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.mods,PublisherDefinition,21,3,0,0,9,1,6,1,6,1
JabRef,org.jabref.logic.importer.fileformat.mods,DigitalOriginDefinition,31,39,4,0,5,8,4,2,2,2
JabRef,org.jabref.logic.importer.fileformat.mods,ClassificationDefinition,40,3,2,0,17,1,11,1,10,1
JabRef,org.jabref.logic.importer.fileformat.mods,NonSort,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.mods,TableOfContentsDefinition,104,0,4,0,44,0,29,0,27,0
JabRef,org.jabref.logic.importer.fileformat.mods,DateOtherDefinition,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.mods,AccessConditionDefinition,110,3,2,0,47,1,31,1,30,1
JabRef,org.jabref.logic.importer.fileformat.mods,PhysicalLocationDefinition,68,3,2,0,29,1,19,1,18,1
JabRef,org.jabref.logic.importer.fileformat.mods,TemporalDefinition,24,0,0,0,10,0,7,0,7,0
JabRef,org.jabref.logic.importer.fileformat.mods,ModsCollectionDefinition,0,14,0,2,0,4,0,3,0,2
JabRef,org.jabref.logic.importer.fileformat.mods,StringPlusLanguagePlusAuthority,21,3,0,0,9,1,6,1,6,1
JabRef,org.jabref.gui.sidepane,GroupsSidePaneComponent,59,0,0,0,14,0,4,0,4,0
JabRef,org.jabref.gui.sidepane,SidePaneViewModel.PreferredIndexSort,0,29,0,0,0,6,0,2,0,2
JabRef,org.jabref.gui.sidepane,SidePaneViewModel.MoveUpAction,15,0,0,0,5,0,2,0,2,0
JabRef,org.jabref.gui.sidepane,SidePaneComponent,162,0,2,0,32,0,8,0,7,0
JabRef,org.jabref.gui.sidepane,SidePaneType,6,53,0,0,2,10,2,3,2,3
JabRef,org.jabref.gui.sidepane,SidePaneViewModel,109,196,10,11,13,48,9,13,1,10
JabRef,org.jabref.gui.sidepane,SidePane,99,0,2,0,20,0,7,0,6,0
JabRef,org.jabref.gui.sidepane,SidePaneViewModel.ClosePaneAction,18,0,0,0,5,0,2,0,2,0
JabRef,org.jabref.gui.sidepane,TogglePaneAction,44,0,2,0,10,0,3,0,2,0
JabRef,org.jabref.gui.sidepane,SidePaneContentFactory,52,18,4,0,7,7,4,1,1,1
JabRef,org.jabref.gui.sidepane,SidePaneViewModel.MoveDownAction,15,0,0,0,5,0,2,0,2,0
JabRef,org.jabref.gui.sidepane,GroupsSidePaneComponent.ToggleUnionIntersectionAction,45,0,4,0,9,0,4,0,2,0
JabRef,org.jabref.gui.logging,GuiWriter,21,0,0,0,9,0,7,0,7,0
JabRef,org.jabref.gui.logging,ApplicationInsightsLogEvent,186,0,21,0,35,0,18,0,6,0
JabRef,org.jabref.gui.logging,ApplicationInsightsWriter,68,0,2,0,20,0,8,0,7,0
JabRef,org.jabref.logic.importer.fileformat,PdfContentImporter,389,836,72,104,78,194,58,49,2,17
JabRef,org.jabref.logic.importer.fileformat,RepecNepImporter,84,591,23,77,13,118,17,49,0,16
JabRef,org.jabref.logic.importer.fileformat,EndnoteXmlImporter,53,574,6,22,19,148,10,50,4,40
JabRef,org.jabref.logic.importer.fileformat,PdfMergeMetadataImporter,191,103,20,6,35,22,13,9,2,7
JabRef,org.jabref.logic.importer.fileformat,PdfEmbeddedBibFileImporter,102,138,17,13,24,39,15,12,3,9
JabRef,org.jabref.logic.importer.fileformat,MrDLibImporter.RankedBibEntry,0,9,0,0,0,4,0,1,0,1
JabRef,org.jabref.logic.importer.fileformat,MsBibImporter.new ErrorHandler() {...},3,5,0,0,2,2,2,2,2,2
JabRef,org.jabref.logic.importer.fileformat,CffImporter.CffIdentifier,0,3,0,0,0,2,0,1,0,1
JabRef,org.jabref.logic.importer.fileformat,MrDLibImporter,19,270,5,17,6,55,6,22,1,16
JabRef,org.jabref.logic.importer.fileformat,BibtexImporter,5,165,0,12,2,44,0,15,0,9
JabRef,org.jabref.logic.importer.fileformat,PdfMergeMetadataImporter.EntryBasedFetcherWrapper,45,15,6,0,11,5,4,2,1,2
JabRef,org.jabref.logic.importer.fileformat,ACMPortalParser,19,460,8,40,6,87,8,23,0,7
JabRef,org.jabref.logic.importer.fileformat,CitaviXmlImporter,66,955,17,61,14,189,21,67,4,43
JabRef,org.jabref.logic.importer.fileformat,SilverPlatterImporter,0,490,3,61,0,104,3,36,0,7
JabRef,org.jabref.logic.importer.fileformat,EndnoteImporter,0,610,3,113,0,141,3,64,0,9
JabRef,org.jabref.logic.importer.fileformat,MsBibImporter,6,87,1,3,2,25,1,9,0,8
JabRef,org.jabref.logic.importer.fileformat,ModsImporter,33,1195,28,101,8,249,27,87,0,48
JabRef,org.jabref.logic.importer.fileformat,BibtexParser,202,1526,49,227,50,390,39,145,1,44
JabRef,org.jabref.logic.importer.fileformat,OvidImporter,0,707,0,88,0,130,0,52,0,8
JabRef,org.jabref.logic.importer.fileformat,PdfGrobidImporter,27,66,1,1,9,16,6,6,5,6
JabRef,org.jabref.logic.importer.fileformat,PdfVerbatimBibTextImporter,23,104,0,0,6,26,2,9,2,9
JabRef,org.jabref.logic.importer.fileformat,BiblioscapeImporter,0,837,2,148,0,192,2,79,0,6
JabRef,org.jabref.logic.importer.fileformat,CffImporter.CffAuthor,0,15,0,0,0,5,0,2,0,2
JabRef,org.jabref.logic.importer.fileformat,CoinsParser,5,176,2,6,2,35,2,5,0,3
JabRef,org.jabref.logic.importer.fileformat,MedlineImporter,20,1793,45,205,4,391,45,117,0,37
JabRef,org.jabref.logic.importer.fileformat,RisImporter,113,974,29,187,15,183,29,91,0,12
JabRef,org.jabref.logic.importer.fileformat,InspecImporter,0,312,4,38,0,67,4,24,0,7
JabRef,org.jabref.logic.importer.fileformat,GvkParser,149,769,46,136,35,207,35,65,0,9
JabRef,org.jabref.logic.importer.fileformat,IsiImporter,0,983,3,153,0,197,3,90,0,15
JabRef,org.jabref.logic.importer.fileformat,MedlinePlainImporter,35,1228,10,189,4,223,10,111,0,19
JabRef,org.jabref.logic.importer.fileformat,BibTeXMLImporter,19,537,3,71,7,124,3,48,0,14
JabRef,org.jabref.logic.importer.fileformat,CffImporter.CffFormat,0,15,0,0,0,5,0,2,0,2
JabRef,org.jabref.logic.importer.fileformat,CffImporter,13,379,7,25,1,75,7,25,0,16
JabRef,org.jabref.logic.importer.fileformat,CopacImporter,0,334,0,44,0,64,0,31,0,9
JabRef,org.jabref.logic.importer.fileformat,CustomImporter,42,104,3,5,8,20,8,10,5,9
JabRef,org.jabref.logic.importer.fileformat,PdfXmpImporter,16,48,0,0,4,15,2,8,2,8
JabRef,org.jabref.gui.entryeditor.fileannotationtab,FileAnnotationTab,40,0,0,0,11,0,3,0,3,0
JabRef,org.jabref.gui.entryeditor.fileannotationtab,FileAnnotationTabViewModel,241,0,4,0,53,0,15,0,13,0
JabRef,org.jabref.gui.entryeditor.fileannotationtab,FulltextSearchResultsTab,530,0,30,0,79,0,27,0,12,0
JabRef,org.jabref.gui.entryeditor.fileannotationtab,FileAnnotationViewModel,83,148,13,3,16,33,13,10,6,9
JabRef,org.jabref.gui.entryeditor.fileannotationtab,FileAnnotationTabView,282,0,0,0,57,0,7,0,7,0
JabRef,org.jabref.logic.openoffice,NoDocumentFoundException,8,0,0,0,4,0,2,0,2,0
JabRef,org.jabref.logic.openoffice,OpenOfficeFileSearch,177,0,16,0,33,0,20,0,12,0
JabRef,org.jabref.logic.openoffice,OpenOfficePreferences,73,0,0,0,29,0,14,0,14,0
JabRef,org.jabref.logic.shared.event,UpdateRefusedEvent,21,0,0,0,8,0,4,0,4,0
JabRef,org.jabref.logic.shared.event,ConnectionLostEvent,9,0,0,0,4,0,2,0,2,0
JabRef,org.jabref.logic.shared.event,SharedEntriesNotPresentEvent,9,0,0,0,4,0,2,0,2,0
JabRef,org.jabref.model.pdf.search,EnglishStemAnalyzer,0,34,0,0,0,7,0,2,0,2
JabRef,org.jabref.model.pdf.search,PdfSearchResults,67,17,4,0,13,7,6,3,4,3
JabRef,org.jabref.model.pdf.search,SearchResult,39,117,0,2,11,21,8,3,8,2
JabRef,org.jabref.model.pdf.search,SearchFieldConstants,3,24,0,0,1,1,1,1,1,1
JabRef,org.jabref.gui.journals,UndoableAbbreviator,96,0,12,0,23,0,10,0,3,0
JabRef,org.jabref.gui.journals,AbbreviateAction,320,0,16,0,57,0,24,0,15,0
JabRef,org.jabref.gui.journals,UndoableUnabbreviator,67,0,8,0,18,0,6,0,2,0
JabRef,org.jabref.gui.journals,AbbreviationType,21,0,0,0,4,0,1,0,1,0
JabRef,org.jabref.gui.shared,SharedDatabaseLoginDialogView,311,0,4,0,52,0,12,0,10,0
JabRef,org.jabref.gui.shared,SharedDatabaseUIManager,481,0,16,0,82,0,16,0,8,0
JabRef,org.jabref.gui.shared,SharedDatabaseLoginDialogViewModel,932,0,28,0,172,0,55,0,41,0
JabRef,org.jabref.gui.shared,ConnectToSharedDatabaseCommand,19,0,0,0,6,0,2,0,2,0
JabRef,org.jabref.gui.shared,PullChangesFromSharedAction,26,0,0,0,9,0,3,0,3,0
JabRef,org.jabref.gui.preview,PreviewViewer,466,0,22,0,115,0,34,0,23,0
JabRef,org.jabref.gui.preview,CopyCitationAction,197,73,13,0,42,15,13,4,6,4
JabRef,org.jabref.gui.preview,PreviewPanel,439,0,14,0,91,0,25,0,18,0
JabRef,org.jabref.logic.journals,JournalAbbreviationLoader,43,68,3,1,11,16,3,4,1,4
JabRef,org.jabref.logic.journals,Abbreviation,33,121,2,16,4,28,4,16,2,9
JabRef,org.jabref.logic.journals,AbbreviationFormat,0,14,0,0,0,7,0,1,0,1
JabRef,org.jabref.logic.journals,AbbreviationWriter,15,50,1,3,1,7,1,2,0,1
JabRef,org.jabref.logic.journals,JournalAbbreviationPreferences,7,12,0,0,3,5,2,2,2,2
JabRef,org.jabref.logic.journals,JournalAbbreviationRepository,11,259,5,25,3,43,7,31,2,21
JabRef,org.jabref.logic.journals,AbbreviationParser,35,93,4,8,9,18,5,8,1,6
JabRef,org.jabref.model.entry.identifier,DOI,24,290,4,22,8,66,7,22,3,13
JabRef,org.jabref.model.entry.identifier,ISSN,0,111,1,15,0,22,1,13,0,6
JabRef,org.jabref.model.entry.identifier,MathSciNetId,32,41,3,3,9,9,8,3,5,3
JabRef,org.jabref.model.entry.identifier,IacrEprint,23,69,0,2,8,17,2,7,2,6
JabRef,org.jabref.model.entry.identifier,ISBN,28,186,4,28,7,38,7,24,3,12
JabRef,org.jabref.model.entry.identifier,ArXivIdentifier,30,150,5,17,7,40,8,16,3,10
JabRef,org.jabref.model.entry,BibtexString.Type,2,85,1,7,1,15,1,6,0,3
JabRef,org.jabref.model.entry,IdGenerator,0,20,0,0,0,7,0,2,0,2
JabRef,org.jabref.model.entry,BibEntryTypeBuilder,11,171,0,0,1,27,1,14,1,14
JabRef,org.jabref.model.entry,BibEntryType,84,175,9,13,17,31,11,20,4,16
JabRef,org.jabref.model.entry,CanonicalBibEntry,0,154,0,6,0,23,0,4,0,1
JabRef,org.jabref.model.entry,BibtexString,3,191,7,13,1,46,7,19,0,16
JabRef,org.jabref.model.entry,BibEntryTypesManager.InternalEntryTypes,10,80,0,2,4,20,2,9,2,8
JabRef,org.jabref.model.entry,AuthorList,14,348,2,19,3,72,3,47,1,36
JabRef,org.jabref.model.entry,ParsedEntryLink,30,62,4,4,6,16,6,6,2,6
JabRef,org.jabref.model.entry,Month,0,303,0,29,0,62,0,31,0,11
JabRef,org.jabref.model.entry,BibEntry,146,1478,36,242,35,302,40,187,11,77
JabRef,org.jabref.model.entry,EntryLinkList,13,42,1,5,1,7,3,4,2,2
JabRef,org.jabref.model.entry,Author,10,742,11,106,3,140,11,73,0,25
JabRef,org.jabref.model.entry,LinkedFile,100,233,5,15,20,49,13,22,8,17
JabRef,org.jabref.model.entry,BibEntryTypesManager,74,287,16,14,19,51,16,23,6,18
JabRef,org.jabref.model.entry,Keyword,21,151,4,10,4,32,6,18,2,15
JabRef,org.jabref.model.entry,Date,64,336,11,25,17,60,14,23,5,14
JabRef,org.jabref.model.entry,EntryConverter,0,59,0,0,0,15,0,1,0,1
JabRef,org.jabref.model.entry,KeywordList,82,209,9,9,20,51,12,26,6,23
JabRef,org.jabref.model.entry,SharedBibEntryData,8,15,0,0,4,6,2,3,2,3
JabRef,org.jabref.gui.preferences.preview,PreviewTab,755,0,10,0,124,0,33,0,28,0
JabRef,org.jabref.gui.preferences.preview,PreviewTabViewModel,1153,0,74,0,234,0,83,0,46,0
JabRef,org.jabref.gui.preferences.preview,PreviewTab.EditAction,43,0,7,0,11,0,7,0,2,0
JabRef,org.jabref.gui.preferences.file,FileTab,111,0,0,0,19,0,3,0,3,0
JabRef,org.jabref.gui.preferences.file,FileTabViewModel,185,0,4,0,36,0,13,0,11,0
JabRef,org.jabref.gui.entryeditor,OptionalFieldsTab,20,0,0,0,3,0,1,0,1,0
JabRef,org.jabref.gui.entryeditor,LatexCitationsTabViewModel.Status,27,0,0,0,5,0,1,0,1,0
JabRef,org.jabref.gui.entryeditor,EntryEditor,942,0,43,0,167,0,57,0,32,0
JabRef,org.jabref.gui.entryeditor,SourceTab.EditAction,39,0,5,0,10,0,6,0,2,0
JabRef,org.jabref.gui.entryeditor,OpenEntryEditorAction,30,0,2,0,8,0,3,0,2,0
JabRef,org.jabref.gui.entryeditor,RequiredFieldsTab,83,0,4,0,15,0,4,0,2,0
JabRef,org.jabref.gui.entryeditor,LatexCitationsTab,358,0,5,0,65,0,14,0,10,0
JabRef,org.jabref.gui.entryeditor,EntryEditorPreferences,168,0,0,0,47,0,28,0,28,0
JabRef,org.jabref.gui.entryeditor,RelatedArticlesTab,655,0,6,0,129,0,18,0,15,0
JabRef,org.jabref.gui.entryeditor,SourceTab,698,0,48,0,141,0,44,0,20,0
JabRef,org.jabref.gui.entryeditor,PreviewTab,87,0,6,0,23,0,8,0,5,0
JabRef,org.jabref.gui.entryeditor,OtherFieldsTab,110,0,4,0,17,0,5,0,3,0
JabRef,org.jabref.gui.entryeditor,OptionalFieldsTabBase,64,0,4,0,13,0,4,0,2,0
JabRef,org.jabref.gui.entryeditor,PreviewSwitchAction,30,0,2,0,9,0,3,0,2,0
JabRef,org.jabref.gui.entryeditor,LatexCitationsTabViewModel,350,0,16,0,71,0,29,0,21,0
JabRef,org.jabref.gui.entryeditor,DeprecatedFieldsTab,72,0,4,0,10,0,5,0,3,0
JabRef,org.jabref.gui.entryeditor,EntryEditorTab,30,0,4,0,10,0,7,0,5,0
JabRef,org.jabref.gui.entryeditor,UserDefinedFieldsTab,31,0,0,0,6,0,2,0,2,0
JabRef,org.jabref.gui.entryeditor,MathSciNetTab,95,0,2,0,22,0,8,0,7,0
JabRef,org.jabref.gui.entryeditor,FieldsEditorTab,549,0,26,0,109,0,29,0,16,0
JabRef,org.jabref.gui.entryeditor,OptionalFields2Tab,20,0,0,0,3,0,1,0,1,0
JabRef,org.jabref.gui.entryeditor,SourceTab.InputMethodRequestsObject,11,0,0,0,4,0,4,0,4,0
JabRef,org.jabref.gui.entryeditor,PreviewSwitchAction.Direction,15,0,0,0,1,0,1,0,1,0
JabRef,org.jabref.gui.push,PushToTexmaker,28,0,0,0,5,0,4,0,4,0
JabRef,org.jabref.gui.push,PushToApplicationsManager,129,0,4,0,23,0,10,0,8,0
JabRef,org.jabref.gui.push,PushToApplicationAction.new Action() {...},29,0,0,0,5,0,5,0,5,0
JabRef,org.jabref.gui.push,PushToWinEdt,27,0,0,0,6,0,4,0,4,0
JabRef,org.jabref.gui.push,PushToVim,181,0,12,0,45,0,14,0,8,0
JabRef,org.jabref.gui.push,PushToApplicationAction,163,0,14,0,37,0,15,0,8,0
JabRef,org.jabref.gui.push,PushToEmacs,233,0,14,0,53,0,16,0,9,0
JabRef,org.jabref.gui.push,AbstractPushToApplication,231,0,14,0,47,0,17,0,10,0
JabRef,org.jabref.gui.push,PushToTeXstudio,37,0,0,0,5,0,4,0,4,0
JabRef,org.jabref.gui.push,PushToVimSettings,53,0,0,0,9,0,2,0,2,0
JabRef,org.jabref.gui.push,PushToEmacsSettings,53,0,0,0,9,0,2,0,2,0
JabRef,org.jabref.gui.push,PushToLyxSettings,15,0,0,0,3,0,1,0,1,0
JabRef,org.jabref.gui.push,PushToApplicationSettings,233,0,2,0,39,0,6,0,5,0
JabRef,org.jabref.gui.push,PushToLyx,165,0,18,0,39,0,17,0,8,0
JabRef,org.jabref.gui.importer.fetcher,WebSearchPaneViewModel,129,143,7,5,24,34,11,8,7,6
JabRef,org.jabref.gui.importer.fetcher,LookupIdentifierAction,251,0,10,0,44,0,13,0,8,0
JabRef,org.jabref.gui.importer.fetcher,LookupIdentifierAction.new Action() {...},17,0,0,0,5,0,5,0,5,0
JabRef,org.jabref.gui.importer.fetcher,WebSearchPaneView,229,0,10,0,45,0,12,0,7,0
JabRef,org.jabref.logic.citationkeypattern,GlobalCitationKeyPattern,3,12,0,0,1,4,1,2,1,2
JabRef,org.jabref.logic.citationkeypattern,BracketedPattern,201,2016,62,272,51,430,55,177,1,53
JabRef,org.jabref.logic.citationkeypattern,AbstractCitationKeyPattern,47,129,7,13,8,28,9,13,2,10
JabRef,org.jabref.logic.citationkeypattern,DatabaseCitationKeyPattern,0,11,0,0,0,4,0,2,0,2
JabRef,org.jabref.logic.citationkeypattern,CitationKeyPatternPreferences.KeySuffix,0,21,0,0,0,4,0,1,0,1
JabRef,org.jabref.logic.citationkeypattern,BracketedPattern.Institution,0,102,0,12,0,22,0,8,0,2
JabRef,org.jabref.logic.citationkeypattern,CitationKeyGenerator,21,397,2,32,3,69,2,33,0,18
JabRef,org.jabref.logic.citationkeypattern,CitationKeyPatternPreferences,11,51,0,0,4,18,3,8,3,8
JabRef,org.jabref.logic.integrity,NoteChecker,2,33,1,5,1,8,1,5,0,3
JabRef,org.jabref.logic.integrity,NoBibtexFieldChecker,2,107,2,8,0,15,2,14,0,11
JabRef,org.jabref.logic.integrity,CitationKeyDuplicationChecker,0,38,0,4,0,11,0,4,0,2
JabRef,org.jabref.logic.integrity,PagesChecker,2,34,1,5,1,9,1,4,0,2
JabRef,org.jabref.logic.integrity,BracketChecker,0,55,0,12,0,14,0,8,0,2
JabRef,org.jabref.logic.integrity,EntryLinkChecker,0,106,0,12,0,20,0,8,0,2
JabRef,org.jabref.logic.integrity,HowPublishedChecker,2,33,1,5,1,8,1,5,0,3
JabRef,org.jabref.logic.integrity,JournalInAbbreviationListChecker,0,46,0,4,0,11,0,4,0,2
JabRef,org.jabref.logic.integrity,AbbreviationChecker,0,24,0,4,0,8,0,4,0,2
JabRef,org.jabref.logic.integrity,CitationKeyChecker,0,49,0,8,0,11,0,6,0,2
JabRef,org.jabref.logic.integrity,YearChecker,0,43,0,6,0,11,0,6,0,3
JabRef,org.jabref.logic.integrity,FieldChecker,0,41,0,2,0,8,0,4,0,3
JabRef,org.jabref.logic.integrity,ASCIICharacterChecker,0,44,0,4,0,9,0,4,0,2
JabRef,org.jabref.logic.integrity,TitleChecker,2,83,1,11,1,23,1,8,0,3
JabRef,org.jabref.logic.integrity,ISBNChecker,2,31,1,5,1,8,1,4,0,2
JabRef,org.jabref.logic.integrity,IntegrityCheck,2,175,1,9,1,28,1,8,0,4
JabRef,org.jabref.logic.integrity,UTF8Checker,0,63,0,4,0,17,0,5,0,3
JabRef,org.jabref.logic.integrity,TypeChecker,0,30,0,4,0,8,0,4,0,2
JabRef,org.jabref.logic.integrity,FieldCheckers,5,234,0,6,2,38,1,7,1,4
JabRef,org.jabref.logic.integrity,DoiValidityChecker,0,23,0,4,0,6,0,4,0,2
JabRef,org.jabref.logic.integrity,IntegrityMessage,37,65,6,6,5,14,9,5,3,5
JabRef,org.jabref.logic.integrity,BibStringChecker,0,67,0,8,0,15,0,7,0,3
JabRef,org.jabref.logic.integrity,PersonNamesChecker,0,79,0,14,0,16,0,9,0,2
JabRef,org.jabref.logic.integrity,ValidCitationKeyChecker,0,28,0,4,0,7,0,4,0,2
JabRef,org.jabref.logic.integrity,BibTeXEntryTypeChecker,0,26,0,2,0,5,0,3,0,2
JabRef,org.jabref.logic.integrity,DoiDuplicationChecker,0,75,0,4,0,12,0,9,0,7
JabRef,org.jabref.logic.integrity,CitationKeyDeviationChecker,2,50,1,3,1,12,1,3,0,2
JabRef,org.jabref.logic.integrity,HTMLCharacterChecker,0,57,0,6,0,12,0,6,0,3
JabRef,org.jabref.logic.integrity,EditionChecker,0,96,0,20,0,21,0,14,0,4
JabRef,org.jabref.logic.integrity,BooktitleChecker,0,22,0,4,0,6,0,4,0,2
JabRef,org.jabref.logic.integrity,ISSNChecker,0,36,0,6,0,10,0,5,0,2
JabRef,org.jabref.logic.integrity,FileChecker,3,63,3,7,1,15,3,5,0,3
JabRef,org.jabref.logic.integrity,DateChecker,0,22,0,4,0,7,0,4,0,2
JabRef,org.jabref.logic.integrity,MonthChecker,2,57,1,11,1,15,1,8,0,3
JabRef,org.jabref.logic.integrity,UrlChecker,2,19,1,3,1,5,1,3,0,2
JabRef,org.jabref.logic.integrity,BracesCorrector,3,70,0,10,1,14,1,9,1,4
JabRef,org.jabref.logic.crawler,StudyRepository,115,648,10,24,32,141,11,37,1,30
JabRef,org.jabref.logic.crawler,StudyYamlParser,0,57,0,0,0,11,0,3,0,3
JabRef,org.jabref.logic.crawler,StudyDatabaseToFetcherConverter,0,52,0,0,0,16,0,5,0,5
JabRef,org.jabref.logic.crawler,StudyFetcher,4,107,1,3,1,23,1,8,0,7
JabRef,org.jabref.logic.crawler,Crawler,0,44,0,0,0,11,0,2,0,2
JabRef,org.jabref.model.openoffice.uno,UnoSelection,88,0,12,0,29,0,11,0,5,0
JabRef,org.jabref.model.openoffice.uno,UnoTextRange,108,0,10,0,20,0,12,0,7,0
JabRef,org.jabref.model.openoffice.uno,UnoNamed,53,0,0,0,12,0,3,0,3,0
JabRef,org.jabref.model.openoffice.uno,UnoCast,5,0,0,0,1,0,1,0,1,0
JabRef,org.jabref.model.openoffice.uno,UnoProperties,78,0,2,0,22,0,12,0,11,0
JabRef,org.jabref.model.openoffice.uno,UnoNameAccess,9,0,0,0,3,0,1,0,1,0
JabRef,org.jabref.model.openoffice.uno,UnoCrossRef,100,0,0,0,30,0,2,0,2,0
JabRef,org.jabref.model.openoffice.uno,UnoUndo,34,0,2,0,11,0,5,0,4,0
